3.18701136563401,188.033340454102
3.18537825445359,188.33332824707
3.18374686831625,188.533340454102
3.18211720450866,189.33332824707
3.18048926032316,190.100006103516
3.17886303305779,190.433334350586
3.17723852001621,190.733337402344
3.17561571850774,191.83332824707
3.17399462584735,191.533340454102
3.17237523935558,193.066665649414
3.1707575563586,195.16667175293
3.16914157418814,194.033340454102
3.16752729018152,195.83332824707
3.16591470168161,196.266662597656
3.16430380603681,195.800003051758
3.16269460060105,197.233337402344
3.16108708273377,197.266662597656
3.15948124979991,198.100006103516
3.1578770991699,198.866668701172
3.15627462821961,198.633331298828
3.1546738343304,200.466659545898
3.15307471488904,201.100006103516
3.15147726728775,201.699996948242
3.14988148892414,202.066665649414
3.14828737720123,203.366668701172
3.14669492952743,204.633331298828
3.1451041433165,205.399993896484
3.14351501598757,205
3.1419275449651,206.266662597656
3.1403417276789,207
3.13875756156408,207.733337402344
3.13717504406104,207.83332824707
3.13559417261548,207.66667175293
3.13401494467837,210.899993896484
3.13243735770596,212.233337402344
3.1308614091597,212.199996948242
3.12928709650631,212.600006103516
3.12771441721773,212.633331298828
3.12614336877107,213.866668701172
3.12457394864868,217.066665649414
3.12300615433805,215.866668701172
3.12143998333186,216.633331298828
3.11987543312792,217.199996948242
3.11831250122921,217.83332824707
3.11675118514381,220.600006103516
3.11519148238491,223.600006103516
3.11363339047083,220.5
3.11207690692494,222.66667175293
3.1105220292757,225.133331298828
3.10896875505665,222.966659545898
3.10741708180635,224.66667175293
3.10586700706839,224.866668701172
3.10431852839141,226.633331298828
3.10277164332904,226.899993896484
3.10122634943992,228.033340454102
3.09968264428764,229.199996948242
3.09814052544081,230.899993896484
3.09659999047296,230.866668701172
3.09506103696258,233.566665649414
3.09352366249309,233.899993896484
3.09198786465283,233.800003051758
3.09045364103506,237.100006103516
3.08892098923792,237.533340454102
3.08738990686443,236.866668701172
3.08586039152249,239.66667175293
3.08433244082487,240.233337402344
3.08280605238915,239.766662597656
3.08128122383778,241.16667175293
3.07975795279802,242.366668701172
3.07823623690192,243.933334350586
3.07671607378636,246.5
3.07519746109298,245.66667175293
3.07368039646819,248.933334350586
3.07216487756319,249.433334350586
3.07065090203389,250.566665649414
3.06913846754097,251.933334350586
3.06762757174982,253.699996948242
3.06611821233053,258.266662597656
3.06461038695791,259.433319091797
3.06310409331146,259.266662597656
3.06159932907534,261.566680908203
3.06009609193839,259.600006103516
3.05859437959409,265.733337402344
3.05709418974058,265.700012207031
3.05559552008062,268.833343505859
3.05409836832158,270.766662597656
3.05260273217546,269.5
3.05110860935882,273.266662597656
3.04961599759285,274.766662597656
3.04812489460328,279.066680908203
3.0466352981204,281.200012207031
3.04514720587906,280.299987792969
3.04366061561865,283.266662597656
3.04217552508308,286.966674804688
3.04069193202079,288.200012207031
3.03920983418469,290.133331298828
3.03772922933223,294.166656494141
3.0362501152253,296.5
3.03477248963028,293.933319091797
3.03329635031801,297.533325195313
3.03182169506377,304.466674804688
3.03034852164728,304.899993896484
3.0288768278527,309.033325195313
3.02740661146858,309.100006103516
3.0259378702879,311.100006103516
3.024470602108,317.933319091797
3.02300480473064,318.633331298828
3.02154047596193,320.533325195313
3.02007761361233,327.933319091797
3.01861621549668,322.866668701172
3.01715627943413,320.033325195313
3.01569780324818,326.799987792969
3.01424078476663,332.766662597656
3.01278522182159,333.433319091797
3.01133111224948,341.5
3.00987845389098,335.733337402344
3.00842724459107,336.266662597656
3.00697748219898,339.866668701172
3.00552916456821,350.899993896484
3.00408228955646,351.266662597656
3.00263685502572,351.066680908203
3.00119285884216,354.833343505859
2.99975029887619,353.899993896484
2.99830917300239,357.466674804688
2.99686947909955,367.866668701172
2.99543121505065,369.100006103516
2.99399437874283,364.466674804688
2.99255896806737,369.700012207031
2.99112498091975,373.066680908203
2.98969241519953,374.533325195313
2.98826126881044,383.233337402344
2.98683153966031,377.200012207031
2.9854032256611,384.533325195313
2.98397632472885,388.5
2.98255083478369,385.5
2.98112675374984,393.399993896484
2.97970407955558,392.266662597656
2.97828281013324,393.399993896484
2.97686294341923,405.033325195313
2.97544447735398,410.866668701172
2.97402740988193,405.566680908203
2.97261173895157,408.233337402344
2.9711974625154,408.100006103516
2.96978457852989,417
2.96837308495553,425.266662597656
2.96696297975677,426
2.96555426090204,423.233337402344
2.96414692636374,426.266662597656
2.96274097411821,433.833343505859
2.96133640214572,432.333343505859
2.95993320843051,442.966674804688
2.95853139096069,441.833343505859
2.95713094772833,444.466674804688
2.95573187672939,441.633331298828
2.9543341759637,447.566680908203
2.952937843435,455.633331298828
2.95154287715091,455.233337402344
2.95014927512289,461.600006103516
2.94875703536627,470.033325195313
2.94736615590024,471.733337402344
2.94597663474781,467.533325195313
2.94458846993583,467.033325195313
2.94320165949494,474.899993896484
2.94181620145964,480.233337402344
2.94043209386819,487.799987792969
2.93904933476266,487.233337402344
2.9376679221889,486.366668701172
2.93628785419652,485.733337402344
2.93490912883892,492.700012207031
2.93353174417322,498.899993896484
2.93215569826033,507.966674804688
2.93078098916485,509.966674804688
2.92940761495515,514.633361816406
2.92803557370329,518.233337402344
2.92666486348506,516.666687011719
2.92529548237993,516.299987792969
2.92392742847107,521.799987792969
2.92256069984536,528.566650390625
2.92119529459331,533.900024414063
2.91983121080912,538.799987792969
2.91846844659066,532.233337402344
2.91710700003941,537.400024414063
2.91574686926053,540.533325195313
2.91438805236278,553.066650390625
2.91303054745857,549
2.9116743526639,556.5
2.91031946609837,557.633361816406
2.90896588588521,565.200012207031
2.9076136101512,555.766662597656
2.90626263702673,561.433349609375
